,WellPrediction,WellOriginal,WellAbs
1134,28.100421905517578,28.77,0.6695780944824214
1135,28.896726608276367,28.79,0.10672660827636804
1136,28.845609664916992,28.66,0.18560966491699205
1137,27.624971389770508,27.7,0.07502861022949148
1138,29.439287185668945,28.43,1.0092871856689456
1139,30.053983688354492,28.89,1.1639836883544916
1140,29.340364456176758,28.92,0.4203644561767561
1141,28.71137809753418,29.11,0.39862190246581974
1142,29.226119995117188,28.92,0.3061199951171858
1143,29.03181266784668,28.79,0.24181266784668054
1144,29.04543113708496,28.78,0.2654311370849598
1145,28.981069564819336,28.45,0.5310695648193366
1146,28.666120529174805,28.470000000000002,0.19612052917480227
1147,28.79717254638672,28.4,0.39717254638672017
1148,28.491313934326172,28.38,0.11131393432617287
1149,28.53558349609375,28.49,0.04558349609375156
1150,28.624544143676758,28.65,0.025455856323240766
1151,28.870996475219727,28.71,0.1609964752197257
1152,28.578649520874023,27.8,0.7786495208740227
1153,28.12464141845703,28.74,0.6153585815429672
1154,29.088951110839844,29.01,0.07895111083984219
1155,29.06890296936035,29.23,0.16109703063964886
1156,29.452735900878906,29.25,0.20273590087890625
1157,29.31690216064453,29.33,0.013097839355467045
1158,29.454254150390625,29.23,0.22425415039062457
1159,29.28668975830078,29.44,0.15331024169922003
1160,29.779653549194336,29.280000000000005,0.49965354919433125
1161,29.174789428710938,29.3,0.1252105712890632
1162,29.54168701171875,29.79,0.24831298828124915
1163,29.585031509399414,29.31,0.27503150939941534
1164,29.196552276611328,28.37,0.8265522766113271
1165,28.557954788208008,29.59,1.032045211791992
1166,29.59784698486328,29.66,0.06215301513671889
1167,29.737239837646484,28.51,1.2272398376464828
1168,28.85966682434082,29.17,0.3103331756591814
1169,29.16126823425293,29.13,0.03126823425293068
1170,29.236469268798828,29.56,0.3235307312011706
1171,29.816997528076172,29.69,0.1269975280761706
1172,29.543874740600586,29.76,0.21612525939941563
1173,29.682741165161133,29.700000000000003,0.01725883483887003
1174,29.83774185180664,29.67,0.16774185180663892
1175,29.56154441833496,29.59,0.02845558166503892
1176,29.730697631835938,29.49,0.24069763183593906
1177,29.151981353759766,29.41,0.2580186462402345
1178,29.513639450073242,29.22,0.2936394500732433
1179,28.56834602355957,29.05,0.4816539764404304
1180,30.517501831054688,29.04,1.4775018310546884
1181,30.42814064025879,28.88,1.54814064025879
1182,29.238155364990234,28.79,0.4481553649902352
1183,29.04356575012207,28.78,0.2635657501220692
1184,28.991151809692383,28.76,0.23115180969238125
1185,28.936315536499023,28.7,0.23631553649902415
1186,29.064476013183594,28.610000000000003,0.45447601318359077
1187,29.161556243896484,28.470000000000002,0.691556243896482
1188,28.51939582824707,28.67,0.1506041717529314
1189,28.41314125061035,28.43,0.016858749389648153
1190,28.62689208984375,28.41,0.21689208984374986
1191,28.74541473388672,27.65,1.0954147338867202
1192,28.10869789123535,28.42,0.31130210876465014
1193,28.70370101928711,28.65,0.053701019287110796
1194,28.685745239257812,28.38,0.3057452392578135
1195,28.545942306518555,28.36,0.18594230651855526
1196,28.539794921875,28.29,0.24979492187500085
1197,28.472713470458984,28.77,0.2972865295410152
1198,28.76874542236328,28.13,0.6387454223632822
1199,28.10129165649414,27.15,0.951291656494142
1200,27.726572036743164,28.11,0.38342796325683537
1201,28.416425704956055,27.96,0.45642570495605383
1202,28.181642532348633,27.85,0.3316425323486314
1203,28.184738159179688,27.98,0.20473815917968707
1204,28.247114181518555,27.99,0.25711418151855625
1205,28.086584091186523,27.82,0.26658409118652315
1206,28.04953956604004,27.89,0.1595395660400385
1207,28.196565628051758,27.94,0.25656562805175653
1208,28.16937828063965,28.16,0.009378280639648295
1209,28.465295791625977,28.27,0.195295791625977
1210,28.44532012939453,27.35,1.0953201293945298
1211,27.75560760498047,28.55,0.794392395019532
1212,28.85610580444336,28.5,0.3561058044433594
1213,28.60504722595215,28.23,0.375047225952148
1214,28.47011947631836,28.23,0.24011947631835895
1215,28.51264190673828,28.16,0.3526419067382811
1216,28.300058364868164,27.16,1.140058364868164
1217,27.70755958557129,28.2,0.4924404144287102
1218,28.463985443115234,28.02,0.4439854431152348
1219,28.174715042114258,28.24,0.06528495788574062
1220,28.431455612182617,27.13,1.3014556121826182
1221,27.625192642211914,27.2,0.4251926422119148
1222,27.72071647644043,28.41,0.6892835235595705
1223,28.691001892089844,28.44,0.25100189208984247
1224,28.453563690185547,28.84,0.386436309814453
1225,28.975017547607422,28.79,0.18501754760742273
1226,29.13031005859375,28.64,0.49031005859374943
1227,28.316862106323242,28.69,0.3731378936767591
1228,28.786134719848633,28.74,0.046134719848634376
1229,28.88546371459961,28.64,0.2454637145996088
1230,28.782052993774414,28.5,0.28205299377441406
1231,28.72699737548828,28.24,0.4869973754882828
1232,28.532094955444336,28.41,0.1220949554443358
1233,28.63655662536621,28.38,0.25655662536621193
1234,28.57809066772461,27.4,1.1780906677246108
1235,27.889387130737305,27.4,0.4893871307373061
1236,27.813720703125,28.43,0.6162792968749997
1237,28.69988441467285,28.4,0.299884414672853
1238,28.619218826293945,28.42,0.1992188262939436
1239,28.644376754760742,28.540000000000003,0.10437675476073949
1240,28.762012481689453,29.0,0.23798751831054688
1241,27.929290771484375,29.39,1.4607092285156256
1242,29.55246925354004,30.41,0.8575307464599611
1243,31.407678604125977,30.32,1.0876786041259763
1244,31.2954044342041,30.23,1.0654044342041011
1245,31.52242088317871,29.81,1.7124208831787122
1246,31.293378829956055,29.56,1.733378829956056
1247,31.378637313842773,29.45,1.9286373138427741
1248,31.138734817504883,29.49,1.6487348175048844
1249,30.713275909423828,29.34,1.3732759094238283
1250,31.704299926757812,29.0,2.7042999267578125
1251,30.583154678344727,28.77,1.813154678344727
1252,29.11060905456543,28.7,0.4106090545654304
1253,29.07093620300293,28.91,0.16093620300292955
1254,28.994121551513672,28.63,0.36412155151367287
